"Individual","Plot","ht.diff","rgr","ind_plot","spp","year","provenance.lat","provenance.long","budburst","leafout","risk","bb.avg","dvr.avg","lo.avg","lo.sd","growthform"
"SORAME_SH_1A",13,-4.2,-0.975250201338778,"SORAME_SH_1A 13","SORAME",2019,45.932675,-74.02507,97,115,18,103.5,19.5,123,11.3137084989848,"shrub"
"SORAME_SH_1A",13,-4.2,-0.975250201338778,"SORAME_SH_1A 13","SORAME",2018,45.932675,-74.02507,110,131,21,103.5,19.5,123,11.3137084989848,"shrub"
"SORAME_SH_1B",13,-7.1,-1.2571792798904,"SORAME_SH_1B 13","SORAME",2019,45.932675,-74.02507,97,115,18,103.5,19.5,123,11.3137084989848,"shrub"
"SORAME_SH_1B",13,-7.1,-1.2571792798904,"SORAME_SH_1B 13","SORAME",2018,45.932675,-74.02507,110,131,21,103.5,19.5,123,11.3137084989848,"shrub"
"DIELON_GR_8",13,38.6,4.87760350834995,"DIELON_GR_8 13","DIELON",2019,44.794942,-71.146683,93,119,26,96.5,25,121.5,3.53553390593274,"shrub"
"DIELON_GR_8",13,38.6,4.87760350834995,"DIELON_GR_8 13","DIELON",2018,44.794942,-71.146683,100,124,24,96.5,25,121.5,3.53553390593274,"shrub"
"DIELON_HF_2B",13,9.40000000000001,1.33912417586266,"DIELON_HF_2B 13","DIELON",2019,42.531705,-72.18992,100,127,27,100,27,127,NA,"shrub"
"DIELON_HF_2C",13,9.8,1.0887545776527,"DIELON_HF_2C 13","DIELON",2019,42.531705,-72.18992,93,115,22,94.5,30.5,125,14.142135623731,"shrub"
"DIELON_HF_2C",13,9.8,1.0887545776527,"DIELON_HF_2C 13","DIELON",2018,42.531705,-72.18992,96,135,39,94.5,30.5,125,14.142135623731,"shrub"
"DIELON_WM_1B",13,47.6,5.73938047076047,"DIELON_WM_1B 13","DIELON",2019,44.112337,-71.230138,93,115,22,94.5,25,119.5,6.36396103067893,"shrub"
"DIELON_WM_1B",13,47.6,5.73938047076047,"DIELON_WM_1B 13","DIELON",2018,44.112337,-71.230138,96,124,28,94.5,25,119.5,6.36396103067893,"shrub"
"SAMRAC_GR_8",13,152.6,7.66661536765743,"SAMRAC_GR_8 13","SAMRAC",2019,44.794942,-71.146683,NA,112,NA,58,64,117,7.07106781186548,"shrub"
"SAMRAC_GR_8",13,152.6,7.66661536765743,"SAMRAC_GR_8 13","SAMRAC",2018,44.794942,-71.146683,58,122,64,58,64,117,7.07106781186548,"shrub"
"DIELON_SH_2A",13,23.2,2.3211222129697,"DIELON_SH_2A 13","DIELON",2019,45.932675,-74.02507,93,112,19,94.5,23.5,118,8.48528137423857,"shrub"
"DIELON_SH_2A",13,23.2,2.3211222129697,"DIELON_SH_2A 13","DIELON",2018,45.932675,-74.02507,96,124,28,94.5,23.5,118,8.48528137423857,"shrub"
"DIELON_SH_4",13,18,2.62364264467491,"DIELON_SH_4 13","DIELON",2019,45.932675,-74.02507,93,112,19,93,19,112,NA,"shrub"
"DIELON_SH_2B",13,46.6,5.51016504349237,"DIELON_SH_2B 13","DIELON",2019,45.932675,-74.02507,93,119,26,93,27.5,120.5,2.12132034355964,"shrub"
"DIELON_SH_2B",13,46.6,5.51016504349237,"DIELON_SH_2B 13","DIELON",2018,45.932675,-74.02507,93,122,29,93,27.5,120.5,2.12132034355964,"shrub"
"SAMRAC_HF_C",13,104.6,4.61418677497329,"SAMRAC_HF_C 13","SAMRAC",2019,42.531705,-72.18992,86,115,29,86,33.5,119.5,6.36396103067893,"shrub"
"SAMRAC_HF_C",13,104.6,4.61418677497329,"SAMRAC_HF_C 13","SAMRAC",2018,42.531705,-72.18992,86,124,38,86,33.5,119.5,6.36396103067893,"shrub"
"SORAME_SH_3",13,-19.6,-6.83096844706444,"SORAME_SH_3 13","SORAME",2019,45.932675,-74.02507,119,140,21,119,21,140,NA,"shrub"
"SAMRAC_HF_D",13,124.5,4.88812961203232,"SAMRAC_HF_D 13","SAMRAC",2019,42.531705,-72.18992,86,115,29,86,33.5,119.5,6.36396103067893,"shrub"
"SAMRAC_HF_D",13,124.5,4.88812961203232,"SAMRAC_HF_D 13","SAMRAC",2018,42.531705,-72.18992,86,124,38,86,33.5,119.5,6.36396103067893,"shrub"
"DIELON_WM_1C",13,62.6,7.37447439456525,"DIELON_WM_1C 13","DIELON",2019,44.112337,-71.230138,93,115,22,98,21.5,119.5,6.36396103067893,"shrub"
"DIELON_WM_1C",13,62.6,7.37447439456525,"DIELON_WM_1C 13","DIELON",2018,44.112337,-71.230138,103,124,21,98,21.5,119.5,6.36396103067893,"shrub"
"MYRGAL_WM_6",14,13.2,3.47196199984189,"MYRGAL_WM_6 14","MYRGAL",2019,44.112337,-71.230138,107,119,12,107,12,119,NA,"shrub"
"VIBCAS_WM_7",14,19.6,6.28608659422374,"VIBCAS_WM_7 14","VIBCAS",2019,44.112337,-71.230138,100,119,19,100,19,119,NA,"shrub"
"AROMEL_WM_2",14,16.8,4.67340511826252,"AROMEL_WM_2 14","AROMEL",2019,44.112337,-71.230138,97,115,18,97,18,115,NA,"shrub"
"VIBCAS_GR_3",14,52.2,8.2391741174314,"VIBCAS_GR_3 14","VIBCAS",2019,44.794942,-71.146683,97,115,18,97,18,115,NA,"shrub"
"AROMEL_HF_13",14,12.8,1.87133113791177,"AROMEL_HF_13 14","AROMEL",2019,42.531705,-72.18992,93,115,22,93,22,115,NA,"shrub"
"DIELON_GR_6",14,11.2,1.71674216084729,"DIELON_GR_6 14","DIELON",2019,44.794942,-71.146683,97,115,18,97,18,115,NA,"shrub"
"DIELON_GR_2",14,6.7,0.976740827336702,"DIELON_GR_2 14","DIELON",2019,44.794942,-71.146683,97,115,18,97,18,115,NA,"shrub"
"AROMEL_HF_12",14,27,3.82208245943898,"AROMEL_HF_12 14","AROMEL",2019,42.531705,-72.18992,93,115,22,93,22,115,NA,"shrub"
"MYRGAL_SH_99",14,-12.2,-2.10759492114488,"MYRGAL_SH_99 14","MYRGAL",2019,45.932675,-74.02507,107,119,12,107,12,119,NA,"shrub"
"DIELON_SH_4",14,35.9,7.67484800205777,"DIELON_SH_4 14","DIELON",2019,45.932675,-74.02507,93,112,19,93,19,112,NA,"shrub"
"SORAME_SH_3",14,26.6,8.34612700859888,"SORAME_SH_3 14","SORAME",2019,45.932675,-74.02507,112,127,15,112,15,127,NA,"shrub"
"BETALL_GR_13",15,52.2,4.88846717047216,"BETALL_GR_13 15","BETALL",2019,44.794942,-71.146683,107,119,12,105,20,125,8.48528137423857,"tree"
"BETALL_GR_13",15,52.2,4.88846717047216,"BETALL_GR_13 15","BETALL",2018,44.794942,-71.146683,103,131,28,105,20,125,8.48528137423857,"tree"
"BETALL_GR_14",15,24.4,2.70357288794475,"BETALL_GR_14 15","BETALL",2019,44.794942,-71.146683,107,119,12,107,12,119,NA,"tree"
"ALNINC_SH_4",15,127.34,5.18933690019088,"ALNINC_SH_4 15","ALNINC",2019,45.932675,-74.02507,97,115,18,103.5,16,119.5,6.36396103067893,"tree"
"ALNINC_SH_4",15,127.34,5.18933690019088,"ALNINC_SH_4 15","ALNINC",2018,45.932675,-74.02507,110,124,14,103.5,16,119.5,6.36396103067893,"tree"
"BETPOP_WM_9",15,100.6,7.78400572918677,"BETPOP_WM_9 15","BETPOP",2019,44.112337,-71.230138,107,115,8,105,14.5,119.5,6.36396103067893,"tree"
"BETPOP_WM_9",15,100.6,7.78400572918677,"BETPOP_WM_9 15","BETPOP",2018,44.112337,-71.230138,103,124,21,105,14.5,119.5,6.36396103067893,"tree"
"AMECAN_SH_3",15,41.1,6.00838503759377,"AMECAN_SH_3 15","AMECAN",2019,45.932675,-74.02507,93,112,19,98,20,118,8.48528137423857,"shrub"
"AMECAN_SH_3",15,41.1,6.00838503759377,"AMECAN_SH_3 15","AMECAN",2018,45.932675,-74.02507,103,124,21,98,20,118,8.48528137423857,"shrub"
"ALNINC_GR_11",15,198.13,12.8668593591553,"ALNINC_GR_11 15","ALNINC",2019,44.794942,-71.146683,93,119,26,98,23.5,121.5,3.53553390593274,"tree"
"ALNINC_GR_11",15,198.13,12.8668593591553,"ALNINC_GR_11 15","ALNINC",2018,44.794942,-71.146683,103,124,21,98,23.5,121.5,3.53553390593274,"tree"
"QUEALB_HF_4",15,7.6,1.84991785349833,"QUEALB_HF_4 15","QUEALB",2019,42.531705,-72.18992,119,140,21,119,21,140,NA,"tree"
"ALNINC_HF_9",15,100.88,3.14858936353293,"ALNINC_HF_9 15","ALNINC",2019,42.531705,-72.18992,97,119,22,103.5,17,120.5,2.12132034355964,"tree"
"ALNINC_HF_9",15,100.88,3.14858936353293,"ALNINC_HF_9 15","ALNINC",2018,42.531705,-72.18992,110,122,12,103.5,17,120.5,2.12132034355964,"tree"
"BETPOP_WM_7",15,151,5.75235403352048,"BETPOP_WM_7 15","BETPOP",2019,44.112337,-71.230138,103,119,16,103,18.5,121.5,3.53553390593274,"tree"
"BETPOP_WM_7",15,151,5.75235403352048,"BETPOP_WM_7 15","BETPOP",2018,44.112337,-71.230138,103,124,21,103,18.5,121.5,3.53553390593274,"tree"
"BETPOP_WM_8",15,82.6,5.3273045915404,"BETPOP_WM_8 15","BETPOP",2019,44.112337,-71.230138,100,119,19,101.5,20,121.5,3.53553390593274,"tree"
"BETPOP_WM_8",15,82.6,5.3273045915404,"BETPOP_WM_8 15","BETPOP",2018,44.112337,-71.230138,103,124,21,101.5,20,121.5,3.53553390593274,"tree"
"BETPOP_WM_8",16,74,3.47645537219338,"BETPOP_WM_8 16","BETPOP",2019,44.112337,-71.230138,97,115,18,97,18,115,NA,"tree"
"QUEALB_HF_4A",16,-4.2,-1.23323216031999,"QUEALB_HF_4A 16","QUEALB",2019,42.531705,-72.18992,115,127,12,115,12,127,NA,"tree"
"QUEALB_HF_4B",16,-13.6,-4.81303184499669,"QUEALB_HF_4B 16","QUEALB",2019,42.531705,-72.18992,129,147,18,129,18,147,NA,"tree"
"ALNINC_WM_5A",16,149.8,7.82532915610036,"ALNINC_WM_5A 16","ALNINC",2019,44.112337,-71.230138,97,112,15,97,15,112,NA,"tree"
"ALNINC_GR_8",16,145.4,10.7270641833226,"ALNINC_GR_8 16","ALNINC",2019,44.794942,-71.146683,97,127,30,97,30,127,NA,"tree"
"BETPOP_GR_3",16,-28.8,-2.21763288845252,"BETPOP_GR_3 16","BETPOP",2019,44.794942,-71.146683,NA,150,NA,NA,NA,150,NA,"tree"
"ALNINC_SH_3",16,188.8,11.2173470608896,"ALNINC_SH_3 16","ALNINC",2019,45.932675,-74.02507,97,119,22,97,22,119,NA,"tree"
"BETALL_SH_7",16,36.6,3.67538056196103,"BETALL_SH_7 16","BETALL",2019,45.932675,-74.02507,112,119,7,112,7,119,NA,"tree"
"ALNINC_HF_1",16,101.8,9.2222546739397,"ALNINC_HF_1 16","ALNINC",2019,42.531705,-72.18992,107,119,12,107,12,119,NA,"tree"
"BETALL_GR_14",16,6.40000000000001,0.891955788044703,"BETALL_GR_14 16","BETALL",2019,44.794942,-71.146683,97,119,22,97,22,119,NA,"tree"
"ALNINC_WM_5B",16,112.1,8.22117561856905,"ALNINC_WM_5B 16","ALNINC",2019,44.112337,-71.230138,97,123,26,97,26,123,NA,"tree"
